Traded,Ticker,net_sentiment,weighted_sentiment,net_sentiment_D,net_sentiment_R,total_trades,avg_trade_size
2015-03-13 00:00:00+00:00,EAT,-1,-8000.5,0,-1,1,8000.5
2015-03-13 00:00:00+00:00,ETE,0,0.0,0,0,2,8000.5
2015-03-13 00:00:00+00:00,ETY,3,115501.5,0,3,3,38500.5
2015-03-13 00:00:00+00:00,HMHC,1,8000.5,0,1,1,8000.5
2015-03-13 00:00:00+00:00,ICE,1,8000.5,0,1,1,8000.5
2015-03-13 00:00:00+00:00,KMI,1,8000.5,0,1,1,8000.5
2015-03-13 00:00:00+00:00,QCOM,-1,-8000.5,0,-1,1,8000.5
2015-03-13 00:00:00+00:00,TCBI,1,8000.5,0,1,1,8000.5
2015-03-13 00:00:00+00:00,TIME,1,8000.5,0,1,1,8000.5
2015-03-13 00:00:00+00:00,TWX,1,32500.5,1,0,1,32500.5
2015-03-16 00:00:00+00:00,AFL,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,BAYRY,-1,-8000.5,0,-1,1,8000.5
2015-03-16 00:00:00+00:00,CCLP,0,0.0,0,0,1,8000.5
2015-03-16 00:00:00+00:00,COST,-1,-8000.5,0,-1,1,8000.5
2015-03-16 00:00:00+00:00,CTSH,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,CVX,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,D,2,16001.0,0,2,2,8000.5
2015-03-16 00:00:00+00:00,DISCA,1,32500.5,0,1,1,32500.5
2015-03-16 00:00:00+00:00,DLTR,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,DVN,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,FLS,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,GE,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,HBI,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,INTC,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,JNJ,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,JWN,2,40501.0,0,2,2,20250.5
2015-03-16 00:00:00+00:00,MATX,1,32500.5,0,1,1,32500.5
2015-03-16 00:00:00+00:00,MDT,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,NEE,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,NVS,3,48501.5,0,3,3,16167.166666666666
2015-03-16 00:00:00+00:00,OXY,3,48501.5,0,3,3,16167.166666666666
2015-03-16 00:00:00+00:00,PCP,-1,-8000.5,0,-1,1,8000.5
2015-03-16 00:00:00+00:00,PSO,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,PVH,-1,-8000.5,0,-1,1,8000.5
2015-03-16 00:00:00+00:00,ROK,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,SWK,-2,-183001.0,0,-2,2,91500.5
2015-03-16 00:00:00+00:00,TD,2,16001.0,0,2,2,8000.5
2015-03-16 00:00:00+00:00,TEX,1,32500.5,0,1,1,32500.5
2015-03-16 00:00:00+00:00,TRV,1,8000.5,0,1,1,8000.5
2015-03-16 00:00:00+00:00,UNP,2,16001.0,0,2,2,8000.5
2015-03-16 00:00:00+00:00,WPX,2,16001.0,0,2,2,8000.5
2015-03-16 00:00:00+00:00,XLS.WI,0,0.0,0,0,1,8000.5
2015-03-17 00:00:00+00:00,AAPL,1,8000.5,0,1,1,8000.5
2015-03-17 00:00:00+00:00,AGN,0,0.0,0,0,1,32500.5
2015-03-17 00:00:00+00:00,BA,2,16001.0,0,2,2,8000.5
2015-03-18 00:00:00+00:00,ABT,1,32500.5,0,1,1,32500.5
2015-03-18 00:00:00+00:00,AGIO,1,8000.5,0,1,1,8000.5
2015-03-18 00:00:00+00:00,ALB,-1,-8000.5,0,-1,1,8000.5
2015-03-18 00:00:00+00:00,BSX,1,8000.5,0,1,1,8000.5
2015-03-18 00:00:00+00:00,CAR,1,8000.5,0,1,1,8000.5
2015-03-18 00:00:00+00:00,COL,1,8000.5,0,1,1,8000.5
2015-03-18 00:00:00+00:00,DISCA,2,16001.0,0,2,2,8000.5
2015-03-18 00:00:00+00:00,FEYE,1,8000.5,0,1,1,8000.5
2015-03-18 00:00:00+00:00,HDS,1,8000.5,0,1,1,8000.5
2015-03-18 00:00:00+00:00,IEMG,-4,-32002.0,0,-4,4,8000.5
2015-03-18 00:00:00+00:00,INFA,1,8000.5,0,1,1,8000.5
2015-03-18 00:00:00+00:00,IWD,-2,-16001.0,0,-2,2,8000.5
2015-03-18 00:00:00+00:00,IWF,-4,-32002.0,0,-4,4,8000.5
2015-03-18 00:00:00+00:00,MWE,-1,-32500.5,0,-1,1,32500.5
2015-03-18 00:00:00+00:00,PCLN,-1,-8000.5,0,-1,1,8000.5
2015-03-18 00:00:00+00:00,PRGO,-1,-8000.5,0,-1,1,8000.5
2015-03-18 00:00:00+00:00,PRPFX,0,0.0,0,0,1,32500.5
2015-03-18 00:00:00+00:00,RAD,1,32500.5,0,1,1,32500.5
2015-03-18 00:00:00+00:00,SIG,-1,-8000.5,0,-1,1,8000.5
2015-03-18 00:00:00+00:00,TGP,1,32500.5,0,1,1,32500.5
2015-03-18 00:00:00+00:00,VB,-4,-56502.0,0,-4,4,14125.5
2015-03-18 00:00:00+00:00,VEA,4,81002.0,0,4,4,20250.5
2015-03-18 00:00:00+00:00,VOE,-4,-32002.0,0,-4,4,8000.5
2015-03-18 00:00:00+00:00,VOT,-4,-32002.0,0,-4,4,8000.5
2015-03-18 00:00:00+00:00,WSM,0,0.0,0,0,2,8000.5
2015-03-18 00:00:00+00:00,WX,1,8000.5,0,1,1,8000.5
2015-03-18 00:00:00+00:00,XL,-1,-8000.5,0,-1,1,8000.5
2015-03-18 00:00:00+00:00,YELP,-1,-8000.5,0,-1,1,8000.5
2015-03-18 00:00:00+00:00,ZU,-1,-8000.5,0,-1,1,8000.5
2015-03-19 00:00:00+00:00,BK,0,0.0,0,0,1,8000.5
2015-03-19 00:00:00+00:00,CVX,0,0.0,0,0,1,32500.5
2015-03-19 00:00:00+00:00,GE,1,32500.5,1,0,1,32500.5
2015-03-19 00:00:00+00:00,TGP,1,8000.5,0,1,1,8000.5
2015-03-19 00:00:00+00:00,XL,-1,-8000.5,0,-1,1,8000.5
2015-03-20 00:00:00+00:00,BSX,1,8000.5,0,1,1,8000.5
2015-03-20 00:00:00+00:00,BURL,1,8000.5,0,1,1,8000.5
2015-03-20 00:00:00+00:00,ENTA,1,8000.5,0,1,1,8000.5
2015-03-20 00:00:00+00:00,FEIC,-1,-8000.5,0,-1,1,8000.5
2015-03-20 00:00:00+00:00,FTNT,1,8000.5,0,1,1,8000.5
2015-03-20 00:00:00+00:00,HSY,1,32500.5,0,1,1,32500.5
2015-03-20 00:00:00+00:00,HTZ,1,8000.5,0,1,1,8000.5
2015-03-20 00:00:00+00:00,INFN,1,8000.5,0,1,1,8000.5
2015-03-20 00:00:00+00:00,IT,-1,-8000.5,0,-1,1,8000.5
2015-03-20 00:00:00+00:00,KN,1,8000.5,0,1,1,8000.5
2015-03-20 00:00:00+00:00,MDU,1,175000.5,0,1,1,175000.5
2015-03-20 00:00:00+00:00,MRD,0,0.0,0,0,1,8000.5
2015-03-20 00:00:00+00:00,NSR,-1,-8000.5,0,-1,1,8000.5
2015-03-20 00:00:00+00:00,NWN,1,8000.5,1,0,1,8000.5
2015-03-20 00:00:00+00:00,TEX,1,8000.5,0,1,1,8000.5
2015-03-20 00:00:00+00:00,USG,1,8000.5,0,1,1,8000.5
2015-03-20 00:00:00+00:00,VMI,-1,-8000.5,0,-1,1,8000.5
2015-03-23 00:00:00+00:00,DOW,1,8000.5,0,1,1,8000.5
2015-03-23 00:00:00+00:00,GBTZY,1,8000.5,0,1,1,8000.5
2015-03-23 00:00:00+00:00,PCLN,1,8000.5,1,0,1,8000.5
2015-03-23 00:00:00+00:00,TMK,-1,-8000.5,0,-1,1,8000.5
2015-03-23 00:00:00+00:00,WGL,-1,-32500.5,-1,0,1,32500.5
2015-03-24 00:00:00+00:00,GBTZY,1,8000.5,0,1,1,8000.5
2015-03-24 00:00:00+00:00,HOT,1,8000.5,1,0,1,8000.5
2015-03-24 00:00:00+00:00,IHS,-1,-32500.5,-1,0,1,32500.5
2015-03-24 00:00:00+00:00,PNM,-1,-8000.5,0,-1,1,8000.5
2015-03-24 00:00:00+00:00,SGBK,-1,-175000.5,-1,0,1,175000.5
2015-03-24 00:00:00+00:00,UE,1,8000.5,0,1,1,8000.5
2015-03-24 00:00:00+00:00,VSTO,1,8000.5,0,1,1,8000.5
2015-03-25 00:00:00+00:00,AAPL,1,8000.5,0,1,1,8000.5
2015-03-25 00:00:00+00:00,BLT,-1,-32500.5,0,-1,1,32500.5
2015-03-25 00:00:00+00:00,COP,-1,-8000.5,0,-1,1,8000.5
2015-03-25 00:00:00+00:00,CW,1,32500.5,0,1,1,32500.5
2015-03-25 00:00:00+00:00,D,1,8000.5,1,0,1,8000.5
2015-03-25 00:00:00+00:00,DG,1,8000.5,0,1,1,8000.5
2015-03-25 00:00:00+00:00,ERIE,1,32500.5,0,1,1,32500.5
2015-03-25 00:00:00+00:00,FDX,-1,-75000.5,0,-1,1,75000.5
2015-03-25 00:00:00+00:00,PFS,0,0.0,0,0,1,32500.5
2015-03-25 00:00:00+00:00,QRVO,1,8000.5,0,1,1,8000.5
2015-03-25 00:00:00+00:00,SNN,1,32500.5,0,1,1,32500.5
2015-03-25 00:00:00+00:00,SPY,0,0.0,0,0,1,32500.5
2015-03-25 00:00:00+00:00,SRF,1,8000.5,0,1,1,8000.5
2015-03-25 00:00:00+00:00,SYNA,1,8000.5,0,1,1,8000.5
2015-03-25 00:00:00+00:00,VFC,1,8000.5,0,1,1,8000.5
2015-03-25 00:00:00+00:00,VSTO,1,8000.5,0,1,1,8000.5
2015-03-26 00:00:00+00:00,BN7Q3G8,-1,-32500.5,-1,0,1,32500.5
2015-03-26 00:00:00+00:00,ERIE,1,8000.5,0,1,1,8000.5
2015-03-26 00:00:00+00:00,GBTZY,1,32500.5,0,1,1,32500.5
2015-03-26 00:00:00+00:00,HD,1,8000.5,1,0,1,8000.5
2015-03-26 00:00:00+00:00,PFS,0,0.0,0,0,1,32500.5
2015-03-26 00:00:00+00:00,TRN,1,175000.5,0,1,1,175000.5
2015-03-26 00:00:00+00:00,VNTV,1,8000.5,0,1,1,8000.5
2015-03-27 00:00:00+00:00,DISCA,1,8000.5,0,1,1,8000.5
2015-03-27 00:00:00+00:00,MDT,-1,-32500.5,0,-1,1,32500.5
2015-03-27 00:00:00+00:00,NGLS,1,25001.13,0,1,1,25001.13
2015-03-27 00:00:00+00:00,TDG,1,8000.5,0,1,1,8000.5
2015-03-27 00:00:00+00:00,TMICY,-1,-8000.5,0,-1,1,8000.5
2015-03-27 00:00:00+00:00,WPX,1,8000.5,0,1,1,8000.5
2015-03-27 00:00:00+00:00,WSH,1,32500.5,1,0,1,32500.5
2015-03-27 00:00:00+00:00,XLI,0,0.0,0,0,1,32500.5
2015-03-30 00:00:00+00:00,CTSH,-1,-8000.5,0,-1,1,8000.5
2015-03-30 00:00:00+00:00,FDML,-1,-8000.5,0,-1,1,8000.5
2015-03-30 00:00:00+00:00,IYLD,1,32500.5,0,1,1,32500.5
2015-03-30 00:00:00+00:00,ODFL,1,8000.5,1,0,1,8000.5
2015-03-30 00:00:00+00:00,RDIV,1,8000.5,0,1,1,8000.5
2015-03-30 00:00:00+00:00,TMICY,-1,-8000.5,0,-1,1,8000.5
2015-03-30 00:00:00+00:00,UNH,1,32500.5,1,0,1,32500.5
2015-03-31 00:00:00+00:00,CHKP,1,32500.5,1,0,1,32500.5
2015-03-31 00:00:00+00:00,QCOM,-1,-75000.5,-1,0,1,75000.5
2015-03-31 00:00:00+00:00,RYL,1,32500.5,1,0,1,32500.5
2015-03-31 00:00:00+00:00,SNN,1,32500.5,0,1,1,32500.5
2015-04-01 00:00:00+00:00,AA,1,8000.5,0,1,1,8000.5
2015-04-01 00:00:00+00:00,FTR,-1,-32500.5,0,-1,1,32500.5
2015-04-01 00:00:00+00:00,MOS,1,32500.5,0,1,1,32500.5
2015-04-01 00:00:00+00:00,NOC,1,8000.5,1,0,1,8000.5
2015-04-01 00:00:00+00:00,ODFL,1,32500.5,0,1,1,32500.5
2015-04-01 00:00:00+00:00,PG,1,8000.5,0,1,1,8000.5
2015-04-01 00:00:00+00:00,SPB,-1,-32500.5,0,-1,1,32500.5
2015-04-01 00:00:00+00:00,SWK,-1,-8000.5,0,-1,1,8000.5
2015-04-02 00:00:00+00:00,AVP,1,8000.5,0,1,1,8000.5
2015-04-02 00:00:00+00:00,BAX,1,8000.5,0,1,1,8000.5
2015-04-02 00:00:00+00:00,CNP,-1,-75000.5,0,-1,1,75000.5
2015-04-02 00:00:00+00:00,CTRX,-1,-8000.5,0,-1,1,8000.5
2015-04-02 00:00:00+00:00,FOX,1,32500.5,0,1,1,32500.5
2015-04-02 00:00:00+00:00,FOXA,0,0.0,0,0,1,8000.5
2015-04-02 00:00:00+00:00,JNJ,1,8000.5,0,1,1,8000.5
2015-04-02 00:00:00+00:00,KO,1,8000.5,0,1,1,8000.5
2015-04-02 00:00:00+00:00,LMT,-1,-8000.5,-1,0,1,8000.5
2015-04-02 00:00:00+00:00,MCO,1,8000.5,0,1,1,8000.5
2015-04-02 00:00:00+00:00,MSFT,0,0.0,0,0,1,8000.5
2015-04-02 00:00:00+00:00,NI,1,75000.5,0,1,1,75000.5
2015-04-02 00:00:00+00:00,NXTM,-1,-8000.5,0,-1,1,8000.5
2015-04-02 00:00:00+00:00,PG,1,8000.5,0,1,1,8000.5
2015-04-02 00:00:00+00:00,SYY,1,8000.5,0,1,1,8000.5
2015-04-02 00:00:00+00:00,VLO,1,8000.5,0,1,1,8000.5
2015-04-06 00:00:00+00:00,ACN,0,0.0,0,0,1,32500.5
2015-04-06 00:00:00+00:00,FCX,-1,-8000.5,0,-1,1,8000.5
2015-04-06 00:00:00+00:00,PNR,1,8000.5,1,0,1,8000.5
2015-04-06 00:00:00+00:00,SSYS,0,0.0,0,0,1,8000.5
2015-04-07 00:00:00+00:00,BABA,0,0.0,0,0,1,32500.5
2015-04-07 00:00:00+00:00,BIIB,1,8000.5,1,0,1,8000.5
2015-04-07 00:00:00+00:00,CSX,-1,-8000.5,0,-1,1,8000.5
2015-04-07 00:00:00+00:00,GILD,2,16001.0,2,0,2,8000.5
2015-04-07 00:00:00+00:00,HD,0,0.0,0,0,1,32500.5
2015-04-07 00:00:00+00:00,IGT,0,0.0,0,0,1,8000.5
2015-04-07 00:00:00+00:00,IPGP,-1,-8000.5,0,-1,1,8000.5
2015-04-07 00:00:00+00:00,JMG,-1,-8000.5,0,-1,1,8000.5
2015-04-07 00:00:00+00:00,NFLX,1,8000.5,1,0,1,8000.5
2015-04-08 00:00:00+00:00,ESRX,-1,-8000.5,-1,0,1,8000.5
2015-04-08 00:00:00+00:00,MDT,1,8000.5,1,0,1,8000.5
2015-04-08 00:00:00+00:00,OMN,1,32500.5,0,1,1,32500.5
2015-04-08 00:00:00+00:00,PRGO,-1,-8000.5,0,-1,1,8000.5
2015-04-08 00:00:00+00:00,STJ,-1,-8000.5,-1,0,1,8000.5
2015-04-08 00:00:00+00:00,SVNDY,-1,-32500.5,0,-1,1,32500.5
2015-04-08 00:00:00+00:00,VIVHY,1,75000.5,0,1,1,75000.5
2015-04-09 00:00:00+00:00,CAT,1,8000.5,0,1,1,8000.5
2015-04-09 00:00:00+00:00,CMI,-1,-8000.5,0,-1,1,8000.5
2015-04-09 00:00:00+00:00,ITC,-1,-8000.5,-1,0,1,8000.5
2015-04-09 00:00:00+00:00,ITRI,1,32500.5,1,0,1,32500.5
2015-04-09 00:00:00+00:00,IWD,-1,-8000.5,0,-1,1,8000.5
2015-04-09 00:00:00+00:00,MNK,1,8000.5,0,1,1,8000.5
2015-04-09 00:00:00+00:00,PG,-1,-8000.5,0,-1,1,8000.5
2015-04-09 00:00:00+00:00,TYC,1,8000.5,1,0,1,8000.5
2015-04-10 00:00:00+00:00,DD,-1,-8000.5,0,-1,1,8000.5
2015-04-10 00:00:00+00:00,FR,-1,-8000.5,-1,0,1,8000.5
2015-04-10 00:00:00+00:00,GD,1,8000.5,1,0,1,8000.5
2015-04-10 00:00:00+00:00,KKR,1,8000.5,1,0,1,8000.5
2015-04-10 00:00:00+00:00,LYB,1,8000.5,0,1,1,8000.5
2015-04-10 00:00:00+00:00,MYL,-1,-8000.5,-1,0,1,8000.5
2015-04-10 00:00:00+00:00,OPY,1,8000.5,1,0,1,8000.5
2015-04-10 00:00:00+00:00,UPS,-1,-8000.5,-1,0,1,8000.5
2015-04-12 00:00:00+00:00,APA,-1,-32500.5,-1,0,1,32500.5
2015-04-13 00:00:00+00:00,LAZ,0,0.0,0,0,1,32500.5
2015-04-13 00:00:00+00:00,LII,-1,-32500.5,-1,0,1,32500.5
2015-04-13 00:00:00+00:00,PG,-1,-8000.5,0,-1,1,8000.5
2015-04-13 00:00:00+00:00,T,1,32500.5,0,1,1,32500.5
2015-04-13 00:00:00+00:00,TRMB,1,8000.5,0,1,1,8000.5
2015-04-13 00:00:00+00:00,UA,1,8000.5,1,0,1,8000.5
2015-04-14 00:00:00+00:00,AAPL,0,0.0,0,0,1,8000.5
2015-04-14 00:00:00+00:00,APA,-1,-8000.5,-1,0,1,8000.5
2015-04-14 00:00:00+00:00,COST,-1,-8000.5,0,-1,1,8000.5
2015-04-14 00:00:00+00:00,CTSH,-1,-8000.5,0,-1,1,8000.5
2015-04-14 00:00:00+00:00,DTE,1,8000.5,1,0,1,8000.5
2015-04-14 00:00:00+00:00,EMR,1,8000.5,1,0,1,8000.5
2015-04-14 00:00:00+00:00,ETN,0,0.0,0,0,1,32500.5
2015-04-14 00:00:00+00:00,GOOG,1,8000.5,0,1,1,8000.5
2015-04-14 00:00:00+00:00,KRFT,0,0.0,0,0,1,8000.5
2015-04-14 00:00:00+00:00,MCD,0,0.0,0,0,1,75000.5
2015-04-14 00:00:00+00:00,NFLX,1,32500.5,0,1,1,32500.5
2015-04-14 00:00:00+00:00,QCOM,1,8000.5,1,0,1,8000.5
2015-04-15 00:00:00+00:00,ACT,1,8000.5,1,0,1,8000.5
2015-04-15 00:00:00+00:00,ADBE,1,8000.5,0,1,1,8000.5
2015-04-15 00:00:00+00:00,B0T4J94,-1,-32500.5,-1,0,1,32500.5
2015-04-15 00:00:00+00:00,BIIB,1,32500.5,1,0,1,32500.5
2015-04-15 00:00:00+00:00,ESRX,-1,-8000.5,-1,0,1,8000.5
2015-04-15 00:00:00+00:00,FB,1,8000.5,1,0,1,8000.5
2015-04-15 00:00:00+00:00,MOS,1,8000.5,0,1,1,8000.5
2015-04-15 00:00:00+00:00,OXY,2,16001.0,1,1,2,8000.5
2015-04-15 00:00:00+00:00,SNE,-1,-8000.5,0,-1,1,8000.5
2015-04-16 00:00:00+00:00,BRGYY,-1,-8000.5,0,-1,1,8000.5
2015-04-16 00:00:00+00:00,COP,-1,-8000.5,0,-1,1,8000.5
2015-04-16 00:00:00+00:00,CTSH,-1,-8000.5,0,-1,1,8000.5
2015-04-16 00:00:00+00:00,FCX,-1,-8000.5,0,-1,1,8000.5
2015-04-16 00:00:00+00:00,SNDK,3,48501.5,0,3,3,16167.166666666666
2015-04-16 00:00:00+00:00,SOMLY,-1,-8000.5,0,-1,1,8000.5
2015-04-16 00:00:00+00:00,UNP,1,8000.5,0,1,1,8000.5
2015-04-17 00:00:00+00:00,AEXAY,1,75000.5,0,1,1,75000.5
2015-04-17 00:00:00+00:00,AMP,1,8000.5,0,1,1,8000.5
2015-04-17 00:00:00+00:00,AXP,-1,-8000.5,0,-1,1,8000.5
2015-04-17 00:00:00+00:00,CMBS,-1,-8000.5,0,-1,1,8000.5
2015-04-17 00:00:00+00:00,EWW,-1,-8000.5,0,-1,1,8000.5
2015-04-17 00:00:00+00:00,EXC,1,8000.5,0,1,1,8000.5
2015-04-17 00:00:00+00:00,FOE,0,0.0,0,0,1,8000.5
2015-04-17 00:00:00+00:00,FXC,-1,-8000.5,0,-1,1,8000.5
2015-04-17 00:00:00+00:00,INDA,-1,-8000.5,0,-1,1,8000.5
2015-04-17 00:00:00+00:00,KEYS,1,8000.5,0,1,1,8000.5
2015-04-17 00:00:00+00:00,KN,1,8000.5,0,1,1,8000.5
2015-04-17 00:00:00+00:00,MDT,1,8000.5,0,1,1,8000.5
2015-04-17 00:00:00+00:00,NKE,1,8000.5,0,1,1,8000.5
2015-04-17 00:00:00+00:00,NOW,1,8000.5,0,1,1,8000.5
2015-04-17 00:00:00+00:00,QRVO,1,8000.5,0,1,1,8000.5
2015-04-17 00:00:00+00:00,RALS,-1,-8000.5,0,-1,1,8000.5
2015-04-17 00:00:00+00:00,TFM,1,8000.5,0,1,1,8000.5
2015-04-17 00:00:00+00:00,YUM,-1,-8000.5,0,-1,1,8000.5
2015-04-20 00:00:00+00:00,AMZN,1,8000.5,0,1,1,8000.5
2015-04-20 00:00:00+00:00,APO,1,8000.5,0,1,1,8000.5
2015-04-20 00:00:00+00:00,CE,0,0.0,0,0,1,32500.5
2015-04-20 00:00:00+00:00,COO,-1,-32500.5,-1,0,1,32500.5
2015-04-20 00:00:00+00:00,COST,1,32500.5,1,0,1,32500.5
2015-04-20 00:00:00+00:00,DISCA,1,8000.5,0,1,1,8000.5
2015-04-20 00:00:00+00:00,NVS,1,8000.5,0,1,1,8000.5
2015-04-21 00:00:00+00:00,AMZN,1,8000.5,0,1,1,8000.5
2015-04-21 00:00:00+00:00,EMR,1,75000.5,0,1,1,75000.5
2015-04-21 00:00:00+00:00,IP,1,8000.5,0,1,1,8000.5
2015-04-21 00:00:00+00:00,RTNB,1,8000.5,1,0,1,8000.5
2015-04-21 00:00:00+00:00,WFC,0,0.0,0,0,1,32500.5
2015-04-22 00:00:00+00:00,AAPL,1,8000.5,1,0,1,8000.5
2015-04-22 00:00:00+00:00,DLPH,-1,-8000.5,-1,0,1,8000.5
2015-04-22 00:00:00+00:00,ITYBY,-1,-8000.5,-1,0,1,8000.5
2015-04-22 00:00:00+00:00,KR,1,8000.5,0,1,1,8000.5
2015-04-22 00:00:00+00:00,NFLX,0,0.0,0,0,1,32500.5
2015-04-22 00:00:00+00:00,RAI,1,8000.5,1,0,1,8000.5
2015-04-22 00:00:00+00:00,TEL,1,8000.5,0,1,1,8000.5
2015-04-23 00:00:00+00:00,EMC,0,0.0,0,0,1,8000.5
2015-04-23 00:00:00+00:00,ESRX,1,8000.5,1,0,1,8000.5
2015-04-23 00:00:00+00:00,FEYE,1,8000.5,1,0,1,8000.5
2015-04-23 00:00:00+00:00,GCAP,1,32500.5,1,0,1,32500.5
2015-04-23 00:00:00+00:00,HON,1,8000.5,0,1,1,8000.5
2015-04-23 00:00:00+00:00,IPKW,1,8000.5,0,1,1,8000.5
2015-04-23 00:00:00+00:00,KN,1,8000.5,0,1,1,8000.5
2015-04-23 00:00:00+00:00,MSFT,1,8000.5,1,0,1,8000.5
2015-04-23 00:00:00+00:00,SDY,-1,-32500.5,0,-1,1,32500.5
2015-04-23 00:00:00+00:00,SLB,0,0.0,0,0,1,8000.5
2015-04-23 00:00:00+00:00,UNH,-1,-8000.5,0,-1,1,8000.5
2015-04-24 00:00:00+00:00,AAPL,-1,-8000.5,0,-1,1,8000.5
2015-04-24 00:00:00+00:00,AFG,1,32500.5,1,0,1,32500.5
2015-04-24 00:00:00+00:00,BA,1,8000.5,0,1,1,8000.5
2015-04-24 00:00:00+00:00,COST,1,8000.5,0,1,1,8000.5
2015-04-24 00:00:00+00:00,CVX,1,8000.5,0,1,1,8000.5
2015-04-24 00:00:00+00:00,KN,2,16001.0,0,2,2,8000.5
2015-04-24 00:00:00+00:00,TRN,-1,-75000.5,0,-1,1,75000.5
2015-04-27 00:00:00+00:00,AMAT,-1,-8000.5,0,-1,1,8000.5
2015-04-27 00:00:00+00:00,AOZOF,-1,-8000.5,0,-1,1,8000.5
2015-04-27 00:00:00+00:00,CAT,1,32500.5,0,1,1,32500.5
2015-04-27 00:00:00+00:00,CYT,1,8000.5,0,1,1,8000.5
2015-04-27 00:00:00+00:00,FOEAF,-1,-8000.5,0,-1,1,8000.5
2015-04-27 00:00:00+00:00,FTR,1,8000.5,0,1,1,8000.5
2015-04-27 00:00:00+00:00,GSK,-1,-8000.5,0,-1,1,8000.5
2015-04-27 00:00:00+00:00,PG,1,32500.5,0,1,1,32500.5
2015-04-27 00:00:00+00:00,SGBK,2,16001.0,2,0,2,8000.5
2015-04-27 00:00:00+00:00,SVU,1,8000.5,0,1,1,8000.5
2015-04-27 00:00:00+00:00,SWK,1,8000.5,0,1,1,8000.5
2015-04-28 00:00:00+00:00,AAPL,1,75000.5,1,0,1,75000.5
2015-04-28 00:00:00+00:00,CUAEF,-1,-8000.5,0,-1,1,8000.5
2015-04-28 00:00:00+00:00,GE,1,8000.5,1,0,1,8000.5
2015-04-28 00:00:00+00:00,GRX,1,8000.5,1,0,1,8000.5
2015-04-28 00:00:00+00:00,KKR,-1,-8000.5,-1,0,1,8000.5
2015-04-28 00:00:00+00:00,TBVPF,-1,-8000.5,0,-1,1,8000.5
2015-04-28 00:00:00+00:00,TXT,1,32500.5,0,1,1,32500.5
2015-04-28 00:00:00+00:00,USB$N,-1,-8000.5,0,-1,1,8000.5
2015-04-29 00:00:00+00:00,AMZN,0,0.0,0,0,1,32500.5
2015-04-29 00:00:00+00:00,GS,1,8000.5,1,0,1,8000.5
2015-04-29 00:00:00+00:00,IGT,-1,-8000.5,0,-1,1,8000.5
2015-04-29 00:00:00+00:00,PFE,0,0.0,0,0,1,8000.5
2015-04-29 00:00:00+00:00,PG,1,32500.5,0,1,1,32500.5
2015-04-30 00:00:00+00:00,ITYBY,-1,-8000.5,-1,0,1,8000.5
2015-04-30 00:00:00+00:00,RGP,0,0.0,0,0,1,8000.5
2015-05-01 00:00:00+00:00,ACN,-1,-32500.5,0,-1,1,32500.5
2015-05-01 00:00:00+00:00,APA,-1,-8000.5,0,-1,1,8000.5
2015-05-01 00:00:00+00:00,CVS,1,8000.5,0,1,1,8000.5
2015-05-01 00:00:00+00:00,ETP,0,0.0,0,0,2,191500.5
2015-05-01 00:00:00+00:00,UNT,-1,-32500.5,0,-1,1,32500.5
2015-05-01 00:00:00+00:00,^RGP,0,0.0,0,0,1,8000.5
2015-05-04 00:00:00+00:00,AEL,-1,-8000.5,0,-1,1,8000.5
2015-05-04 00:00:00+00:00,AOS,-1,-8000.5,0,-1,1,8000.5
2015-05-04 00:00:00+00:00,CHMT,-1,-8000.5,0,-1,1,8000.5
2015-05-04 00:00:00+00:00,FLO,-1,-8000.5,0,-1,1,8000.5
2015-05-04 00:00:00+00:00,KALU,-1,-8000.5,0,-1,1,8000.5
2015-05-04 00:00:00+00:00,MTN,-1,-8000.5,0,-1,1,8000.5
2015-05-04 00:00:00+00:00,RBC,-1,-8000.5,0,-1,1,8000.5
2015-05-04 00:00:00+00:00,RHP,-1,-8000.5,0,-1,1,8000.5
2015-05-04 00:00:00+00:00,SRCL,-1,-8000.5,0,-1,1,8000.5
2015-05-04 00:00:00+00:00,SXT,-1,-8000.5,0,-1,1,8000.5
2015-05-04 00:00:00+00:00,TBF,2,16001.0,2,0,2,8000.5
2015-05-04 00:00:00+00:00,THG,-1,-8000.5,0,-1,1,8000.5
2015-05-04 00:00:00+00:00,VRNT,-1,-8000.5,0,-1,1,8000.5
2015-05-04 00:00:00+00:00,WRB,-1,-8000.5,0,-1,1,8000.5
2015-05-05 00:00:00+00:00,ADBE,1,8000.5,0,1,1,8000.5
